OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount,Country
2155,2024-02-21,150,1,2,421.52,67.44,India
2156,2023-10-28,48,24,4,362.1,35.68,India
2157,2024-12-28,82,8,5,1373.73,237.55,India
2158,2024-03-05,15,9,4,137.15,26.04,India
2159,2024-05-09,48,18,5,1218.1,107.24,India
2160,2022-07-16,52,7,1,144.39,9.69,India
2161,2022-11-17,80,6,3,682.88,24.53,India
2162,2023-11-07,152,13,2,408.96,16.22,India
2163,2022-10-02,158,6,4,682.88,124.06,India
2164,2022-12-19,164,1,5,421.52,1.14,India
2165,2022-12-27,165,11,4,186.02,18.97,India
2166,2024-02-28,125,13,3,408.96,2.35,India
2167,2023-01-18,28,2,4,881.56,44.23,India
2168,2022-09-09,155,4,2,93.9,6.49,India
2169,2022-07-17,169,10,2,455.13,51.04,India
2170,2024-08-07,187,5,5,287.72,15.18,India
2171,2023-05-21,8,7,2,144.39,7.37,India
2172,2023-07-04,139,13,2,408.96,57.09,India
2173,2024-03-24,156,14,1,1106.6,114.85,India
2174,2022-07-16,132,1,1,421.52,26.89,India
2175,2022-12-16,139,3,4,892.57,4.41,India
2176,2022-12-29,173,21,2,848.37,33.96,India
2177,2023-04-20,200,24,2,362.1,2.97,India
2178,2024-10-13,97,18,3,1218.1,14.75,India
2179,2022-07-05,1,10,2,455.13,87.94,India
2180,2023-08-19,193,4,1,93.9,9.0,India
2181,2023-03-27,60,7,2,144.39,25.28,India
2182,2023-06-22,173,18,5,1218.1,148.16,India
2183,2024-07-26,34,10,1,455.13,64.18,India
2184,2023-04-19,169,21,5,848.37,58.01,India
2185,2022-10-06,94,6,5,682.88,111.57,India
2186,2022-11-24,34,24,1,362.1,13.07,India
2187,2022-12-22,70,7,5,144.39,26.38,India
2188,2024-08-20,53,12,1,1060.53,123.68,India
2189,2022-06-10,130,22,5,281.27,24.4,India
2190,2024-05-26,6,21,1,848.37,121.83,India
2191,2024-03-27,75,23,2,1250.88,152.63,India
2192,2024-01-21,15,10,5,455.13,41.28,India
2193,2024-12-10,55,3,3,892.57,99.81,India
2194,2022-06-12,157,23,1,1250.88,226.8,India
2195,2022-09-08,62,23,1,1250.88,234.72,India
2196,2024-08-05,31,8,4,1373.73,59.84,India
2197,2024-07-16,103,13,2,408.96,20.0,India
2198,2024-09-28,158,23,5,1250.88,237.72,India
2199,2024-06-01,181,25,5,1155.59,180.71,India
2200,2022-07-05,150,21,1,848.37,103.41,India
2201,2024-07-19,140,19,1,1293.17,50.53,India
2202,2023-12-16,165,22,2,281.27,46.15,India
2203,2023-08-05,88,20,5,466.94,55.26,India
2204,2022-07-07,68,7,2,144.39,2.11,India
2205,2024-04-21,59,24,1,362.1,66.63,India
2206,2022-10-18,39,9,5,137.15,11.79,India
2207,2023-06-02,84,25,5,1155.59,149.51,India
2208,2024-07-05,149,22,5,281.27,21.55,India
2209,2024-01-17,155,12,1,1060.53,68.62,India
2210,2023-07-10,167,7,2,144.39,13.91,India
2211,2024-06-30,111,15,1,1364.09,211.44,India
2212,2022-09-06,39,14,3,1106.6,106.88,India
2213,2022-03-31,64,24,3,362.1,26.59,India
2214,2024-02-22,112,8,3,1373.73,75.76,India
2215,2024-08-23,36,4,4,93.9,5.62,India
2216,2024-11-01,68,8,1,1373.73,270.69,India
2217,2022-05-28,70,25,3,1155.59,4.65,India
2218,2022-03-04,158,3,3,892.57,161.65,India
2219,2022-01-08,10,18,2,1218.1,170.75,India
2220,2023-12-12,107,14,5,1106.6,8.21,India
2221,2024-04-02,25,13,3,408.96,36.93,India
2222,2023-01-24,181,17,5,1187.13,159.16,India
2223,2022-05-06,119,17,3,1187.13,68.3,India
2224,2022-01-22,48,16,1,840.53,116.26,India
2225,2023-07-03,52,5,2,287.72,36.56,India
2226,2022-11-19,198,4,3,93.9,2.78,India
2227,2024-03-06,86,21,2,848.37,89.51,India
2228,2023-04-15,117,8,4,1373.73,43.74,India
2229,2023-08-11,129,21,4,848.37,162.62,India
2230,2023-12-29,162,21,1,848.37,80.56,India
2231,2023-12-23,82,25,2,1155.59,56.73,India
2232,2022-06-07,109,19,2,1293.17,129.82,India
2233,2024-02-17,169,22,2,281.27,46.23,India
2234,2022-01-08,185,25,3,1155.59,186.78,India
2235,2023-11-16,55,20,4,466.94,81.63,India
2236,2022-07-02,36,19,2,1293.17,204.74,India
2237,2022-10-13,113,11,5,186.02,16.42,India
2238,2022-10-02,43,8,1,1373.73,6.98,India
2239,2023-11-07,12,1,2,421.52,22.62,India
2240,2024-11-02,32,22,1,281.27,27.41,India
2241,2022-06-04,164,17,1,1187.13,207.4,India
2242,2022-07-12,48,6,5,682.88,23.7,India
2243,2023-06-27,81,7,2,144.39,16.29,India
2244,2024-07-11,139,14,2,1106.6,27.04,India
2245,2022-08-29,40,25,4,1155.59,46.38,India
2246,2022-06-11,82,24,3,362.1,57.84,India
2247,2022-05-19,13,23,5,1250.88,160.54,India
2248,2023-07-23,200,2,4,881.56,89.37,India
2249,2023-05-31,11,11,4,186.02,20.49,India
2250,2024-06-29,83,24,3,362.1,50.55,India
2251,2024-10-17,36,16,1,840.53,63.06,India
2252,2022-11-13,89,16,5,840.53,76.78,India
2253,2024-02-25,69,23,5,1250.88,231.41,India
2254,2022-03-06,73,24,1,362.1,21.4,India
2255,2024-03-23,126,6,5,682.88,1.8,India
2256,2022-02-07,36,4,4,93.9,14.09,India
2257,2022-04-21,74,21,5,848.37,42.85,India
2258,2023-07-08,105,17,2,1187.13,160.13,India
2259,2022-12-25,115,15,5,1364.09,217.01,India
2260,2024-05-30,100,25,1,1155.59,158.62,India
2261,2022-07-23,82,12,5,1060.53,60.92,India
2262,2022-07-28,74,3,2,892.57,82.13,India
2263,2022-12-05,27,10,3,455.13,26.71,India
2264,2024-04-17,136,1,2,421.52,59.37,India
2265,2023-01-01,40,9,5,137.15,2.8,India
2266,2024-10-23,86,19,1,1293.17,76.02,India
2267,2023-09-30,195,12,5,1060.53,124.77,India
2268,2024-02-27,154,8,4,1373.73,226.41,India
2269,2022-11-14,46,21,5,848.37,167.76,India
2270,2022-01-07,120,7,3,144.39,28.21,India
2271,2022-11-24,16,16,2,840.53,56.37,India
2272,2022-05-23,71,10,2,455.13,80.82,India
2273,2024-12-24,128,22,5,281.27,29.95,India
2274,2023-08-10,199,18,4,1218.1,6.98,India
2275,2022-01-30,78,5,4,287.72,39.31,India
2276,2024-10-15,69,10,3,455.13,75.39,India
2277,2024-11-06,98,13,1,408.96,14.51,India
2278,2023-12-13,75,17,1,1187.13,214.55,India
2279,2024-11-27,119,10,4,455.13,62.92,India
2280,2022-04-16,19,12,1,1060.53,12.34,India
2281,2024-07-05,197,21,1,848.37,54.05,India
2282,2023-04-27,77,8,3,1373.73,244.36,India
2283,2024-02-08,129,19,1,1293.17,176.78,India
2284,2024-11-08,66,17,3,1187.13,38.49,India
2285,2024-01-21,53,8,1,1373.73,163.02,India
2286,2023-09-12,190,8,3,1373.73,125.89,India
2287,2024-10-06,120,1,4,421.52,13.42,India
2288,2022-03-10,178,20,5,466.94,11.47,India
2289,2022-07-05,110,19,1,1293.17,190.36,India
2290,2023-11-05,39,13,1,408.96,79.53,India
2291,2023-04-16,23,16,3,840.53,137.47,India
2292,2024-10-24,7,19,2,1293.17,190.83,India
2293,2023-12-25,196,5,1,287.72,1.8,India
2294,2022-11-19,160,19,2,1293.17,15.11,India
2295,2023-08-15,105,19,4,1293.17,164.66,India
2296,2024-03-23,116,11,1,186.02,18.26,India
2297,2022-01-04,186,4,5,93.9,17.55,India
2298,2022-03-08,192,19,2,1293.17,72.0,India
2299,2023-07-28,111,7,5,144.39,20.48,India
2300,2022-11-07,143,15,3,1364.09,267.59,India
2301,2022-05-07,128,17,1,1187.13,235.06,India
2302,2024-05-13,4,17,3,1187.13,171.92,India
2303,2022-03-13,154,16,4,840.53,101.09,India
2304,2024-07-10,137,11,3,186.02,14.85,India
2305,2024-06-28,37,14,1,1106.6,33.89,India
2306,2022-09-29,70,12,5,1060.53,149.55,India
2307,2024-10-05,146,12,3,1060.53,22.11,India
2308,2022-09-10,178,21,2,848.37,164.43,India
2309,2023-09-19,172,10,1,455.13,19.71,India
2310,2023-01-14,5,19,3,1293.17,205.32,India
2311,2023-02-13,171,5,1,287.72,36.31,India
2312,2024-11-30,76,11,5,186.02,26.31,India
2313,2023-08-13,52,6,5,682.88,114.91,India
2314,2024-06-01,175,11,5,186.02,28.35,India
2315,2023-04-24,187,16,5,840.53,33.51,India
2316,2022-03-12,175,23,2,1250.88,103.23,India
2317,2024-10-25,29,15,2,1364.09,247.49,India
2318,2022-12-08,149,7,5,144.39,27.79,India
2319,2023-11-09,11,24,4,362.1,23.87,India
2320,2024-04-16,27,24,2,362.1,16.76,India
2321,2023-12-29,63,18,1,1218.1,198.12,India
2322,2023-04-24,132,7,5,144.39,28.87,India
2323,2024-08-27,111,21,2,848.37,105.86,India
2324,2022-09-24,147,15,4,1364.09,154.5,India
2325,2024-07-06,77,15,2,1364.09,99.18,India
2326,2022-01-04,38,20,2,466.94,90.06,India
2327,2022-01-31,42,25,2,1155.59,142.69,India
2328,2023-12-30,35,15,5,1364.09,255.81,India
2329,2024-04-23,138,11,5,186.02,10.97,India
2330,2024-03-23,49,1,5,421.52,8.7,India
2331,2022-04-15,142,13,1,408.96,71.87,India
2332,2024-01-28,56,13,4,408.96,62.46,India
2333,2022-05-07,163,20,2,466.94,70.6,India
2334,2022-07-09,23,17,5,1187.13,78.16,India
2335,2023-10-20,61,4,2,93.9,13.9,India
2336,2022-02-22,195,6,1,682.88,114.17,India
2337,2022-09-11,88,12,1,1060.53,31.25,India
2338,2024-03-04,126,7,4,144.39,10.33,India
2339,2022-01-07,21,24,5,362.1,33.41,India
2340,2022-08-22,183,24,5,362.1,24.78,India
2341,2024-07-17,132,18,1,1218.1,68.01,India
2342,2024-12-03,48,20,1,466.94,14.73,India
2343,2024-07-30,57,7,5,144.39,26.93,India
2344,2024-12-19,44,3,4,892.57,167.88,India
2345,2022-07-12,57,21,1,848.37,76.83,India
2346,2024-06-27,54,6,5,682.88,119.29,India
2347,2022-11-30,19,14,4,1106.6,181.46,India
2348,2023-05-11,111,11,4,186.02,26.55,India
2349,2022-08-31,92,15,4,1364.09,151.25,India
2350,2022-10-14,189,23,2,1250.88,78.59,India
2351,2023-12-06,28,10,2,455.13,4.49,India
2352,2022-07-04,90,1,2,421.52,20.61,India
2353,2023-03-22,198,14,1,1106.6,81.09,India
2354,2022-12-22,80,15,5,1364.09,196.61,India
2355,2022-04-03,152,17,2,1187.13,149.62,India
2356,2022-07-31,25,3,2,892.57,95.45,India
2357,2023-09-14,106,4,3,93.9,8.76,India
2358,2023-01-02,184,13,5,408.96,35.56,India
2359,2023-08-30,110,18,5,1218.1,171.75,India
2360,2022-07-01,176,20,4,466.94,23.26,India
2361,2023-07-12,84,17,1,1187.13,81.44,India
2362,2022-11-21,179,23,4,1250.88,110.68,India
2363,2022-08-03,172,17,3,1187.13,8.13,India
2364,2022-12-22,162,8,4,1373.73,73.76,India
2365,2022-07-09,74,8,5,1373.73,140.76,India
2366,2022-11-01,78,4,4,93.9,5.72,India
2367,2023-06-04,181,18,4,1218.1,224.95,India
2368,2022-03-02,183,23,4,1250.88,196.18,India
2369,2024-04-17,135,5,4,287.72,54.98,India
2370,2024-08-12,177,2,3,881.56,129.03,India
2371,2022-12-07,80,4,4,93.9,12.91,India
2372,2022-09-20,105,5,5,287.72,22.66,India
2373,2024-06-09,64,5,1,287.72,4.92,India
2374,2022-02-14,35,22,2,281.27,29.5,India
2375,2024-08-11,165,4,5,93.9,13.89,India
2376,2022-02-02,184,11,5,186.02,2.61,India
2377,2023-12-20,114,4,5,93.9,11.46,India
2378,2022-10-09,166,9,3,137.15,11.57,India
2379,2024-03-21,88,16,5,840.53,43.41,India
2380,2024-06-09,43,7,1,144.39,24.19,India
2381,2023-02-14,193,11,3,186.02,10.41,India
2382,2022-09-17,184,4,4,93.9,18.4,India
2383,2022-01-14,23,8,5,1373.73,236.63,India
2384,2022-04-04,74,11,4,186.02,25.57,India
2385,2024-11-03,171,5,1,287.72,35.03,India
2386,2022-10-24,24,2,5,881.56,65.96,India
2387,2023-10-05,72,24,5,362.1,36.69,India
2388,2023-09-03,149,5,2,287.72,46.59,India
2389,2024-02-23,147,24,2,362.1,18.42,India
2390,2023-12-04,180,6,2,682.88,18.81,India
2391,2024-09-06,137,9,4,137.15,14.93,India
2392,2024-06-15,45,14,3,1106.6,58.1,India
2393,2024-05-21,172,15,2,1364.09,131.03,India
2394,2022-06-25,9,14,2,1106.6,60.26,India
2395,2023-03-09,29,21,2,848.37,162.21,India
2396,2024-05-23,114,11,2,186.02,0.38,India
2397,2023-04-04,84,13,5,408.96,4.22,India
2398,2022-05-20,59,7,3,144.39,2.0,India
2399,2022-08-14,24,22,4,281.27,27.79,India
2400,2023-12-28,1,1,4,421.52,31.34,India
2401,2022-04-28,166,17,3,1187.13,14.97,India
2402,2023-12-22,193,13,4,408.96,65.65,India
2403,2022-11-14,39,2,5,881.56,111.57,India
2404,2022-07-26,28,9,2,137.15,2.48,India
2405,2022-06-14,59,8,4,1373.73,88.24,India
2406,2024-03-14,95,4,2,93.9,14.19,India
2407,2024-08-28,77,10,5,455.13,4.28,India
2408,2022-10-11,187,8,3,1373.73,48.54,India
2409,2023-02-03,34,9,3,137.15,7.9,India
2410,2023-01-21,183,21,5,848.37,105.9,India
2411,2023-11-25,44,11,3,186.02,23.13,India
2412,2023-12-26,48,21,5,848.37,149.56,India
2413,2024-11-22,136,5,1,287.72,41.46,India
2414,2024-06-11,163,23,3,1250.88,52.71,India
2415,2023-05-10,72,5,3,287.72,47.07,India
2416,2022-01-31,10,2,1,881.56,34.1,India
2417,2023-09-02,38,17,4,1187.13,41.03,India
2418,2024-08-18,188,4,1,93.9,5.5,India
2419,2024-09-23,7,6,5,682.88,101.22,India
2420,2022-04-23,83,4,5,93.9,9.75,India
2421,2022-08-17,52,8,5,1373.73,41.89,India
2422,2023-11-23,25,8,1,1373.73,123.32,India
2423,2022-02-15,117,11,5,186.02,36.77,India
2424,2023-01-28,63,20,4,466.94,91.14,India
2425,2024-08-21,82,4,3,93.9,1.47,India
2426,2024-01-19,172,10,2,455.13,21.85,India
2427,2024-10-13,183,3,1,892.57,139.71,India
2428,2024-06-13,148,21,5,848.37,51.74,India
2429,2024-12-30,71,7,1,144.39,24.81,India
2430,2024-03-02,64,14,1,1106.6,194.18,India
2431,2022-06-24,86,12,1,1060.53,182.27,India
2432,2024-03-19,155,9,5,137.15,11.72,India
2433,2024-01-30,173,19,2,1293.17,178.48,India
2434,2023-09-24,52,16,3,840.53,96.06,India
2435,2022-01-09,104,2,5,881.56,136.09,India
2436,2022-05-20,7,21,5,848.37,108.53,India
2437,2023-04-03,126,14,2,1106.6,2.39,India
2438,2024-01-10,158,17,3,1187.13,158.57,India
2439,2022-09-27,19,8,5,1373.73,235.08,India
2440,2022-08-08,63,16,2,840.53,70.08,India
2441,2023-09-27,90,12,3,1060.53,170.05,India
2442,2022-03-21,33,13,3,408.96,23.27,India
2443,2022-10-22,178,7,1,144.39,0.28,India
2444,2022-05-24,130,21,4,848.37,164.68,India
2445,2022-11-30,138,20,1,466.94,8.26,India
2446,2024-03-27,141,9,3,137.15,1.09,India
2447,2022-12-20,29,20,1,466.94,67.43,India
2448,2022-12-01,149,21,2,848.37,167.66,India
2449,2023-05-06,130,24,2,362.1,6.62,India
2450,2023-06-08,69,22,2,281.27,43.52,India
2451,2023-08-17,73,9,5,137.15,6.42,India
2452,2024-04-10,70,7,5,144.39,13.87,India
2453,2023-05-11,195,7,1,144.39,27.12,India
2454,2022-11-28,89,16,4,840.53,64.65,India
2455,2022-11-23,143,6,1,682.88,83.24,India
2456,2024-10-26,84,22,5,281.27,40.43,India
2457,2024-03-20,100,19,1,1293.17,55.54,India
2458,2024-05-11,56,11,3,186.02,7.77,India
2459,2022-02-17,105,22,4,281.27,54.25,India
2460,2022-04-23,131,11,1,186.02,5.96,India
2461,2022-04-05,183,24,3,362.1,20.79,India
2462,2022-11-07,68,14,4,1106.6,108.81,India
2463,2023-02-12,131,7,4,144.39,13.03,India
2464,2022-07-28,44,15,2,1364.09,175.87,India
2465,2022-12-31,42,8,3,1373.73,16.16,India
2466,2024-10-03,179,3,3,892.57,158.12,India
2467,2024-01-27,172,25,3,1155.59,140.01,India
2468,2023-08-13,124,25,5,1155.59,72.5,India
2469,2023-11-23,127,2,3,881.56,75.8,India
2470,2024-01-01,163,3,5,892.57,77.31,India
2471,2024-06-16,34,10,4,455.13,3.27,India
2472,2024-02-15,15,22,1,281.27,39.59,India
2473,2023-12-07,131,18,1,1218.1,162.95,India
2474,2024-09-21,192,6,5,682.88,112.65,India
2475,2024-02-29,81,25,2,1155.59,120.49,India
2476,2022-01-23,129,18,5,1218.1,102.64,India
2477,2024-02-01,135,23,5,1250.88,144.06,India
2478,2024-05-18,192,22,1,281.27,18.28,India
2479,2022-02-20,118,11,4,186.02,10.63,India
2480,2024-02-06,35,16,1,840.53,136.54,India
2481,2024-09-27,34,2,2,881.56,106.83,India
2482,2023-04-08,71,8,1,1373.73,99.41,India
2483,2023-01-26,62,9,2,137.15,5.87,India
2484,2024-06-23,170,6,2,682.88,112.07,India
2485,2024-10-12,73,9,5,137.15,27.39,India
2486,2022-01-20,189,11,4,186.02,20.12,India
2487,2022-12-02,186,3,3,892.57,13.29,India
2488,2022-04-10,61,20,3,466.94,35.99,India
2489,2023-04-26,95,4,3,93.9,6.78,India
2490,2022-12-24,165,1,3,421.52,35.02,India
2491,2024-10-03,94,9,5,137.15,0.96,India
2492,2024-11-26,145,17,2,1187.13,21.81,India
2493,2024-04-08,9,20,1,466.94,80.1,India
2494,2023-04-26,66,14,4,1106.6,90.82,India
2495,2024-09-05,24,16,2,840.53,155.47,India
2496,2024-07-16,25,24,2,362.1,1.71,India
2497,2022-04-07,56,18,1,1218.1,168.24,India
2498,2022-05-11,187,22,1,281.27,31.87,India
2499,2023-02-15,82,14,2,1106.6,82.04,India
2500,2024-03-23,151,16,4,840.53,58.89,India
2501,2022-07-11,97,11,5,186.02,9.18,India
2502,2022-04-29,11,8,2,1373.73,208.26,India
2503,2023-10-16,196,23,5,1250.88,244.56,India
2504,2024-08-30,147,23,5,1250.88,201.29,India
2505,2023-10-13,169,9,1,137.15,3.75,India
2506,2024-03-21,139,15,3,1364.09,122.93,India
2507,2023-08-15,94,3,2,892.57,6.93,India
2508,2024-11-26,11,5,4,287.72,8.53,India
2509,2023-11-19,37,24,5,362.1,6.48,India
2510,2023-10-15,78,24,5,362.1,64.45,India
2511,2023-01-06,44,14,2,1106.6,138.01,India
2512,2023-08-11,143,4,3,93.9,12.28,India
2513,2023-04-02,91,1,4,421.52,18.0,India
2514,2022-07-05,52,17,5,1187.13,116.69,India
2515,2022-02-23,73,14,4,1106.6,133.55,India
2516,2022-11-02,30,9,1,137.15,22.89,India
2517,2022-02-26,92,22,5,281.27,39.11,India
2518,2022-03-12,7,3,3,892.57,153.67,India
2519,2023-07-14,33,13,1,408.96,64.5,India
2520,2023-07-21,77,20,4,466.94,62.28,India
2521,2022-08-20,139,4,4,93.9,1.1,India
2522,2022-06-10,168,6,2,682.88,67.17,India
2523,2024-02-22,89,21,3,848.37,87.06,India
2524,2022-05-06,141,25,5,1155.59,47.92,India
2525,2024-11-15,31,9,1,137.15,17.98,India
2526,2023-06-14,12,24,1,362.1,67.01,India
2527,2022-07-05,128,24,1,362.1,55.71,India
2528,2024-03-23,44,13,1,408.96,64.74,India
2529,2023-11-21,107,9,2,137.15,19.84,India
2530,2023-04-16,42,20,5,466.94,6.96,India
2531,2024-01-17,17,20,1,466.94,1.45,India
2532,2023-11-09,136,21,5,848.37,114.89,India
2533,2022-08-03,127,25,5,1155.59,71.78,India
2534,2024-06-03,38,3,3,892.57,39.51,India
2535,2024-07-19,140,2,5,881.56,73.67,India
2536,2022-07-11,126,20,1,466.94,12.4,India
2537,2024-10-26,93,8,5,1373.73,176.03,India
2538,2023-11-10,199,20,4,466.94,7.7,India
2539,2022-06-19,53,14,1,1106.6,61.97,India
2540,2023-09-15,84,1,1,421.52,46.75,India
2541,2023-11-16,18,20,3,466.94,55.9,India
2542,2023-08-21,33,3,5,892.57,79.62,India
2543,2024-05-01,74,10,4,455.13,59.13,India
2544,2022-05-04,116,11,1,186.02,15.29,India
2545,2024-04-12,51,20,3,466.94,13.19,India
2546,2023-10-31,199,12,2,1060.53,98.89,India
2547,2023-12-23,173,20,1,466.94,49.23,India
2548,2022-08-06,187,13,5,408.96,22.18,India
2549,2023-11-13,19,24,2,362.1,30.5,India
2550,2022-03-06,96,25,2,1155.59,42.23,India
2551,2023-03-25,88,12,5,1060.53,93.26,India
2552,2023-02-14,96,24,4,362.1,63.63,India
2553,2022-07-28,57,4,3,93.9,14.72,India
2554,2022-09-18,15,19,2,1293.17,22.97,India
2555,2022-05-21,144,16,1,840.53,4.3,India
2556,2024-01-28,102,13,1,408.96,72.14,India
2557,2024-08-19,186,11,2,186.02,7.2,India
2558,2023-01-05,119,25,4,1155.59,45.79,India
2559,2024-07-30,17,5,2,287.72,30.22,India
2560,2022-09-19,198,4,4,93.9,10.72,India
2561,2023-12-07,76,22,1,281.27,20.19,India
2562,2023-10-29,92,20,3,466.94,57.9,India
2563,2023-05-31,129,11,4,186.02,3.98,India
2564,2024-09-05,67,17,3,1187.13,117.75,India
2565,2022-08-15,42,10,1,455.13,33.12,India
2566,2023-09-22,138,3,4,892.57,34.79,India
2567,2023-04-19,145,7,4,144.39,17.87,India
2568,2022-10-21,112,9,5,137.15,9.98,India
2569,2022-06-10,195,22,1,281.27,15.5,India
2570,2023-07-13,116,5,4,287.72,39.8,India
2571,2022-10-15,162,24,1,362.1,14.26,India
2572,2024-08-10,183,19,4,1293.17,40.2,India
2573,2024-07-26,170,8,3,1373.73,183.76,India
2574,2023-11-17,91,15,1,1364.09,52.26,India
2575,2023-04-15,191,22,3,281.27,46.02,India
2576,2023-12-31,1,15,4,1364.09,212.98,India
2577,2024-04-14,166,7,3,144.39,10.19,India
2578,2022-05-17,164,17,4,1187.13,151.03,India
2579,2023-12-18,137,4,2,93.9,11.77,India
2580,2024-04-15,55,16,3,840.53,131.1,India
2581,2024-06-22,86,13,5,408.96,42.93,India
2582,2024-11-09,13,5,3,287.72,25.65,India
2583,2024-09-24,196,14,5,1106.6,7.67,India
2584,2023-01-14,56,12,1,1060.53,151.51,India
2585,2023-10-15,63,11,1,186.02,7.85,India
2586,2022-04-14,190,10,3,455.13,9.02,India
2587,2022-08-03,101,23,2,1250.88,170.78,India
2588,2024-05-20,34,23,1,1250.88,50.16,India
2589,2022-06-29,102,15,2,1364.09,55.5,India
2590,2023-12-20,120,9,3,137.15,12.97,India
2591,2022-12-07,78,19,1,1293.17,104.2,India
2592,2023-08-25,86,9,4,137.15,4.71,India
2593,2023-10-15,115,10,1,455.13,60.61,India
2594,2023-12-05,166,14,4,1106.6,218.22,India
2595,2024-05-21,33,10,1,455.13,7.12,India
2596,2022-10-19,116,24,2,362.1,67.99,India
2597,2022-12-09,23,14,2,1106.6,180.17,India
2598,2023-12-26,189,21,2,848.37,112.46,India
2599,2024-05-07,66,20,5,466.94,31.39,India
2600,2023-11-12,6,7,5,144.39,8.88,India
2601,2024-02-13,130,3,3,892.57,65.94,India
2602,2022-02-26,9,8,4,1373.73,121.66,India
2603,2023-08-04,93,25,3,1155.59,136.89,India
2604,2022-10-04,18,2,5,881.56,169.42,India
2605,2024-01-19,104,18,1,1218.1,139.34,India
2606,2024-10-18,145,20,1,466.94,0.14,India
2607,2023-08-23,144,14,5,1106.6,27.75,India
2608,2023-10-10,40,22,2,281.27,18.82,India
2609,2024-08-05,197,7,5,144.39,17.94,India
2610,2023-11-21,25,8,5,1373.73,212.25,India
2611,2022-09-15,1,24,1,362.1,38.01,India
2612,2023-10-01,184,20,5,466.94,25.6,India
2613,2022-08-12,52,11,1,186.02,4.72,India
2614,2024-12-02,196,10,4,455.13,66.58,India
2615,2023-10-13,193,7,1,144.39,7.25,India
2616,2022-07-31,45,16,2,840.53,89.39,India
2617,2022-03-21,39,18,3,1218.1,101.2,India
2618,2022-10-25,124,19,1,1293.17,51.04,India
2619,2023-05-05,119,2,2,881.56,13.74,India
2620,2024-02-04,92,15,3,1364.09,185.37,India
2621,2024-01-26,173,6,2,682.88,136.43,India
2622,2022-04-03,107,2,5,881.56,149.93,India
2623,2024-12-02,63,19,5,1293.17,251.06,India
2624,2023-02-22,93,5,4,287.72,34.22,India
2625,2022-03-15,13,23,3,1250.88,152.24,India
2626,2022-12-18,120,4,4,93.9,18.09,India
2627,2023-04-22,94,19,4,1293.17,179.72,India
2628,2024-03-17,126,23,5,1250.88,182.4,India
2629,2024-07-29,18,9,3,137.15,23.89,India
2630,2023-06-23,131,15,3,1364.09,24.14,India
2631,2023-05-30,18,21,4,848.37,49.24,India
2632,2022-03-01,96,3,2,892.57,67.6,India
2633,2024-11-14,73,14,3,1106.6,141.43,India
2634,2023-12-04,50,13,4,408.96,81.2,India
2635,2023-01-25,167,23,5,1250.88,125.33,India
2636,2023-12-18,145,20,1,466.94,42.03,India
2637,2023-04-11,6,22,5,281.27,27.28,India
2638,2024-07-09,25,23,1,1250.88,235.08,India
2639,2024-03-11,52,12,2,1060.53,124.24,India
2640,2022-04-09,94,19,1,1293.17,251.69,India
2641,2023-11-14,21,5,2,287.72,18.54,India
2642,2023-01-06,1,22,5,281.27,49.85,India
2643,2023-06-27,97,10,5,455.13,50.1,India
2644,2022-01-03,42,3,3,892.57,172.1,India
2645,2023-06-07,65,16,3,840.53,64.43,India
2646,2022-04-21,198,7,4,144.39,7.22,India
2647,2024-01-29,5,18,2,1218.1,18.1,India
2648,2023-01-21,133,5,3,287.72,54.64,India
2649,2024-04-01,19,6,4,682.88,57.44,India
2650,2022-05-04,129,14,2,1106.6,3.77,India
2651,2022-01-25,97,8,3,1373.73,48.49,India
2652,2024-08-03,71,6,3,682.88,69.12,India
2653,2024-02-23,63,6,2,682.88,7.04,India
2654,2022-01-24,9,23,2,1250.88,203.1,India
2655,2022-07-15,42,3,1,892.57,89.9,India
2656,2022-09-21,188,23,1,1250.88,36.02,India
2657,2024-05-07,93,17,1,1187.13,146.47,India
2658,2023-09-16,136,12,5,1060.53,184.13,India
2659,2022-09-05,32,11,1,186.02,35.69,India
2660,2024-10-16,81,15,1,1364.09,73.5,India
2661,2024-09-16,75,21,5,848.37,93.49,India
2662,2023-07-07,70,22,2,281.27,25.4,India
2663,2024-05-06,195,23,2,1250.88,198.81,India
2664,2022-09-07,133,7,5,144.39,13.71,India
2665,2024-01-21,198,5,2,287.72,26.25,India
2666,2024-02-03,181,14,3,1106.6,121.17,India
2667,2024-11-23,29,14,4,1106.6,64.38,India
2668,2022-04-23,119,13,5,408.96,57.83,India
2669,2023-12-27,4,3,2,892.57,143.89,India
2670,2024-09-25,1,10,3,455.13,3.64,India
2671,2023-10-17,125,1,4,421.52,62.31,India
2672,2023-03-13,25,21,3,848.37,166.44,India
2673,2022-12-09,157,18,2,1218.1,211.11,India
2674,2023-08-22,43,10,2,455.13,62.42,India
2675,2022-02-03,152,13,3,408.96,2.72,India
2676,2023-03-22,132,6,5,682.88,86.45,India
2677,2022-07-19,200,4,5,93.9,10.92,India
2678,2024-02-04,144,7,5,144.39,4.41,India
2679,2022-01-20,106,1,4,421.52,60.31,India
2680,2024-09-21,177,7,3,144.39,0.35,India
2681,2022-02-19,90,21,4,848.37,78.11,India
2682,2023-12-26,171,24,3,362.1,36.49,India
2683,2024-10-10,113,14,3,1106.6,190.02,India
